Crop,Temperature,Nitrogen,Phosphorus,Potassium,Humidity,pH_Value,Rainfall
Mango,31.27180992,26,24,34,52.23810152,6.811291098,89.74409017
Mango,33.93679864,31,36,29,52.72170281,6.460542749,97.4611918
Mango,31.09154239,14,18,35,47.02058367,4.791146778,91.46664318
Mango,31.89356292,40,16,35,49.02450149,6.4841522,89.59371481
Mango,32.45465292,28,27,34,50.69693751,6.526654345,95.04871605
Mango,35.47478322,0,17,30,47.97230503,6.279133738,97.79072474
Mango,27.32961444,1,29,29,49.30347234,6.052026047,93.53197359
Mango,30.90225239,2,36,31,49.95955487,5.73171945,91.77522598
Mango,29.09382275,12,27,26,45.5661059,5.32307197,96.23520043
Mango,30.02086169,7,28,35,46.78393776,4.66910839,96.63721027
Mango,34.13072188,0,36,26,51.25786185,5.101206389,96.38808001
Mango,33.44619894,26,35,31,53.05980465,5.339556562,98.05089394
Mango,35.3915464,27,21,30,52.48823147,5.061081874,91.22881052
Mango,31.53356352,22,38,31,53.06009323,5.821106036,98.57025046
Mango,30.7645515,22,18,31,47.93791463,5.956027059,90.38503469
Mango,30.01821337,28,23,28,50.0983181,5.676032581,96.08745082
Mango,31.32863689,7,31,27,47.59319575,6.524114355,94.67344737
Mango,33.88004781,29,34,26,54.39416048,6.273953676,89.29147581
Mango,28.07802689,8,37,33,54.9640534,6.128167757,97.45373619
Mango,35.53845018,39,16,27,52.94641947,4.934964765,91.54560427
Mango,28.70595247,40,24,25,50.44030129,5.445008416,95.8946444
Mango,31.48451729,19,38,26,48.77926304,4.525722333,93.17221967
Mango,27.69819273,21,21,30,51.41593238,5.403908328,100.7720705
Mango,30.41235793,22,18,33,52.48100602,6.621623545,93.92375879
Mango,32.17752026,31,20,30,54.01352682,6.207495815,91.88766069
Mango,32.6112614,18,26,31,47.74916499,5.418475257,91.10190759
Grapes,29.99677232,24,130,195,81.54156612,6.112305667,67.12534492
Grapes,30.7280404,13,144,204,82.42614055,6.092241627,68.38135469
Grapes,32.44577836,22,123,205,83.88504863,5.896343436,68.73932528
Grapes,37.46566825,36,125,196,80.65968681,6.15526103,66.83872293
Grapes,22.03296178,24,131,196,83.74372787,5.732453638,65.34440794
Grapes,39.64851881,2,123,198,82.21079946,6.253034534,70.39906054
Grapes,16.77557314,35,140,197,82.75241875,6.106190557,66.76285469
Grapes,12.14190714,11,122,195,83.56812483,5.647202395,69.63122027
Grapes,12.7567962,6,123,203,81.62497448,6.130310493,66.77844567
Grapes,39.04071989,17,134,204,80.18393287,6.499604931,73.88467027
Grapes,39.70772192,25,130,197,82.68593454,5.554831977,74.91506217
Grapes,9.467960445,27,145,205,82.29335466,5.800242694,66.02765219
Grapes,29.58748357,9,122,201,80.91934392,5.570290539,68.06417307
Grapes,17.82803682,16,139,203,80.96093443,6.27564088,65.84748763
Grapes,8.825674745,32,141,204,82.89753705,5.536645599,67.235765
Grapes,27.83487131,22,138,195,83.51444973,6.208196881,73.02882766
Grapes,11.02105378,31,144,202,80.55557235,5.870600622,68.23963161
Grapes,17.5862944,3,136,205,80.84806564,6.334771461,71.4065452
Grapes,19.89363946,28,122,197,82.73366439,5.856575335,69.66256816
Grapes,29.93707596,4,136,204,81.77713468,5.898944282,65.52279323
Grapes,36.73126647,39,145,201,80.58931938,5.775600435,72.24230804
Grapes,20.42094753,38,132,197,81.54185044,5.931101816,66.93065667
Grapes,25.51939719,36,133,198,83.98351748,6.2286454,69.17281221
Grapes,30.50734778,25,121,201,82.71775569,5.594240603,70.08200379
Grapes,18.4269936,15,125,199,80.55625868,5.569230319,69.75734306
Grapes,12.087022,24,140,205,83.59398734,5.93202852,68.66813363
Grapes,23.60115364,13,132,203,82.48336987,6.423216506,73.23901752
Grapes,12.80000387,5,126,197,81.20876367,6.417500829,67.10439401
Grapes,38.06099482,30,120,200,82.24729637,6.234904253,65.70148216
Grapes,39.06555518,23,142,197,82.03812973,6.000573725,69.30772897
Grapes,33.78372897,26,135,203,81.16314317,5.685102769,74.53557341
Grapes,16.76201707,7,126,203,82.00335557,5.662140095,73.28712806
Grapes,35.89307536,32,139,198,82.66850729,6.358186848,66.53946559
Grapes,21.01245395,9,141,202,81.17931863,6.119495295,66.38448261
Grapes,10.89875873,20,142,196,80.01639435,6.207600783,68.69420397
Grapes,16.36251869,32,129,201,83.00471609,6.48754639,71.55665483
Grapes,20.28370163,3,134,199,81.32235739,5.81717753,71.06611222
Grapes,25.11108456,38,138,204,83.25447587,6.325480034,73.01026829
Grapes,33.4641162,14,131,198,83.86742974,5.562790949,67.92204319
Grapes,11.7976469,20,122,204,80.86325389,6.487369687,65.06962486
Grapes,11.36300891,40,126,201,80.03100049,6.116982944,71.18289431
Grapes,25.23542319,36,128,204,80.68700527,5.695792761,67.03840888
Grapes,15.99050693,11,132,197,81.23966573,5.734317007,74.40198861
Grapes,22.4359017,0,137,195,80.18612085,6.329499832,65.3973168
Grapes,34.76086052,19,123,200,81.03544763,6.167013532,65.70430027
Grapes,31.11047251,31,136,197,83.34010951,5.653776058,71.43001582
Grapes,28.57828803,4,134,200,80.95628959,5.840256272,73.34232097
Grapes,41.18664903,39,139,201,81.01783402,5.539980812,68.68895899
Grapes,27.02766138,8,127,196,83.17093908,5.833302165,70.95666003
Grapes,21.19339319,39,138,203,82.33098331,6.399433771,74.62834921
Grapes,10.38004759,32,120,204,83.44518113,6.138958698,67.3917379
Grapes,31.3115978,12,142,203,82.56407013,5.972850838,65.01095312
Grapes,20.46657776,8,133,195,80.97598029,6.456079585,71.29813872
Grapes,29.36947679,8,139,199,81.53996362,6.336426667,66.13442813
Grapes,10.72302459,21,134,202,80.02130636,6.425419926,65.2982112
Grapes,14.97846952,40,140,195,80.49979873,6.294395676,71.63437433
Grapes,15.3246651,39,127,202,81.67215994,6.477768039,71.60102999
Grapes,18.73932187,19,120,195,81.12109244,5.931538447,73.55807954
Grapes,19.3642553,21,139,201,83.36094029,5.980598579,67.15094741
Grapes,41.20733624,17,136,195,81.61051026,6.389783283,65.90227462
Grapes,33.34214482,33,139,203,82.51034633,5.693287415,70.68098614
Grapes,23.81995682,22,133,201,80.12211649,6.00299607,67.2739864
Grapes,40.66012294,32,130,196,81.24995984,6.372959542,74.03030056
Grapes,11.82768186,37,135,205,80.2827185,5.510924849,74.10225057
Grapes,13.28504331,15,140,195,83.54193816,5.69945282,65.80006004
Grapes,35.83089092,39,132,196,83.32560104,5.778594403,73.67984885
Grapes,26.18159716,40,121,199,81.03886263,6.315586313,66.05911698
Grapes,24.57558351,40,132,202,80.70695797,5.971813006,69.706113
Grapes,29.67229086,29,142,203,83.71498986,5.891195653,66.48490371
Grapes,39.37102553,32,121,199,81.25353895,6.129812716,74.08101744
Grapes,17.66558428,6,140,205,82.92903419,6.313085601,69.8671263
Grapes,24.06679352,8,120,196,82.66396666,6.053662544,69.81855775
Grapes,15.31413469,34,133,202,80.09711412,5.804799142,74.82144653
Grapes,21.77466746,35,135,199,80.54942557,6.400719746,69.39630398
Grapes,26.91624843,16,145,199,80.76838926,5.953966361,69.30927185
Grapes,41.65602996,8,136,201,82.22118237,5.609255992,74.19664838
Grapes,17.98667801,25,129,195,81.17712085,5.777271492,72.37127689
Grapes,29.12033769,16,130,201,82.79092939,5.682395429,68.8503047
Grapes,34.38922481,39,129,203,83.18392806,5.863996687,71.03001556
Grapes,41.36106301,38,135,203,82.79782954,6.444373116,69.92107482
Grapes,35.12158265,33,120,205,82.26890793,5.550832178,69.71518491
Grapes,19.6491772,35,125,204,80.15215777,6.107741788,73.69529586
Grapes,16.27852801,1,132,200,82.94270065,5.620745638,66.57462809
Grapes,21.11903604,39,140,203,80.63399198,6.349875906,69.27779761
Grapes,19.2077707,28,145,202,82.9042841,6.484323189,66.83113717
Grapes,25.96308415,6,128,200,82.57813624,5.838748311,70.31782647
Grapes,25.67385024,6,139,199,81.6212135,6.29099842,74.10919422
Grapes,41.94865736,29,122,196,81.15595212,5.638328481,73.06862952
Grapes,11.18994268,37,144,197,80.8084305,6.415555956,66.34234944
Grapes,17.5438296,38,120,197,82.94703302,6.323722572,73.77063744
Grapes,13.05809741,38,141,198,80.28297993,5.757009965,70.75633584
Grapes,9.724457611,14,121,203,83.74765639,6.158689406,74.46411148
Grapes,27.92004934,6,125,204,82.93262435,5.733539807,69.92092839
Grapes,9.535585543,32,138,197,80.73112694,5.908724337,69.44115171
Grapes,13.42988625,11,124,204,80.06633966,6.361141107,71.40043037
Grapes,9.851242629,23,138,200,80.22631717,5.96537863,68.42802444
Grapes,24.97256132,40,143,201,82.72828653,6.476757723,66.70016285
Grapes,27.23708304,6,142,202,82.94573346,6.224542938,70.42508897
Grapes,18.70679077,37,124,195,83.4795292,6.209928251,66.5964488
Grapes,9.949929082,35,134,204,82.55138983,5.841138354,66.00817551
Watermelon,26.47330219,119,25,51,80.92254421,6.283818329,53.65742581
Watermelon,25.18780042,119,19,55,83.44621709,6.818261383,46.87420883
Watermelon,25.29954705,105,30,50,81.77527562,6.37620108,57.04147057
Watermelon,24.74631269,114,8,50,88.30866319,6.581587932,57.95826144
Watermelon,26.58740671,93,22,52,81.32563243,6.932739726,41.87540028
Watermelon,24.53442564,80,26,55,88.989272,6.140099215,49.11618732
Watermelon,26.0713757,85,27,45,88.7285657,6.467095849,57.79652846
Watermelon,25.96534238,85,22,53,89.77076659,6.849471704,59.46338556
Watermelon,26.22338015,82,22,45,85.34866045,6.512196212,54.60159289
Watermelon,24.41311871,118,13,54,89.81574032,6.039584629,44.07843475
Watermelon,26.49195283,83,25,53,80.04678201,6.057697106,57.72799157
Watermelon,24.04355803,86,15,47,84.18406764,6.423898762,53.78929956
Watermelon,25.5421695,101,10,47,83.31883376,6.936997681,57.57343233
Watermelon,26.74550678,119,9,50,83.9195902,6.251286661,40.794305
Watermelon,25.7131428,104,17,46,80.22972777,6.190015912,43.08961827
Watermelon,25.76484262,95,12,51,84.1726996,6.681606702,44.22066914
Watermelon,26.79489868,102,14,52,89.64815231,6.51075991,57.74091817
Watermelon,24.9004602,109,21,55,89.73524177,6.770278088,57.44942094
Watermelon,26.80750629,81,18,50,88.22874955,6.429788073,58.79889057
Watermelon,25.11189154,103,17,51,80.02621335,6.209888345,44.20656987
Watermelon,26.2148837,105,14,50,87.6883982,6.419052193,59.65590798
Watermelon,24.9103226,97,8,52,86.97190046,6.237861736,49.48575692
Watermelon,25.79448878,120,19,49,84.26830701,6.762471629,56.45229202
Watermelon,25.26931156,95,16,55,87.55055105,6.612847999,40.12650421
Watermelon,25.76402693,83,29,52,87.5931128,6.704688865,46.05122728
Watermelon,25.85483596,83,9,45,89.13163965,6.049609892,46.85176955
Watermelon,24.33528185,91,21,50,81.44030363,6.762030215,48.32113628
Watermelon,25.37601283,116,5,54,80.99313508,6.65398725,57.23028471
Watermelon,24.86094646,112,28,54,85.05318563,6.738030547,55.29563514
Watermelon,24.71885473,88,29,51,88.94568335,6.095689937,48.45978627
Watermelon,24.21495706,118,15,45,84.20576992,6.538006356,48.01138482
Watermelon,25.81692236,92,21,48,82.043255,6.377427122,54.82963379
Watermelon,24.47018505,106,14,45,84.16390229,6.417011754,57.26773002
Watermelon,24.13078816,99,5,47,84.84494575,6.649086972,51.19470197
Watermelon,26.1793464,98,8,51,86.52258079,6.25933595,49.43050977
Watermelon,26.17668721,108,22,46,86.7295205,6.121168559,53.33484977
Watermelon,26.03867719,119,7,55,84.6378378,6.031424482,44.3993381
Watermelon,26.53259325,117,27,48,82.39053979,6.835268184,54.30660782
Watermelon,26.81938687,109,10,53,87.8274604,6.551750306,46.06193778
Watermelon,25.50405534,80,16,46,81.40297428,6.940236218,48.47833278
Watermelon,26.20234499,100,18,52,80.38266489,6.87606733,56.47941847
Watermelon,25.13735887,91,7,53,89.28272716,6.457216535,43.52897517
Watermelon,25.92030221,86,6,53,83.47202566,6.921847888,42.10681516
Watermelon,26.6634609,107,5,52,89.98405233,6.881425746,57.40847165
Watermelon,24.06731461,103,16,49,81.64075303,6.915717008,51.75212401
Watermelon,24.6774157,101,20,48,82.75411437,6.206247494,57.05709413
Watermelon,26.11440416,85,25,47,87.64081095,6.29542477,58.48160844
Watermelon,26.81530456,84,7,51,87.65694462,6.399669044,55.74073582
Watermelon,25.15623099,102,28,54,80.27525115,6.862157042,55.49541453
Watermelon,25.2801372,98,25,52,83.15393658,6.224066378,49.29456609
Watermelon,26.22005978,97,25,50,80.90127035,6.093814669,49.08553937
Watermelon,24.92093261,90,16,45,80.61750795,6.291540278,50.55710813
Watermelon,26.21667586,95,12,46,81.01009354,6.32281728,54.65423596
Watermelon,26.81383586,82,23,49,87.21986949,6.873283991,51.70497792
Watermelon,24.31334971,82,25,51,87.47409052,6.074209622,48.11248366
Watermelon,24.29105004,110,28,46,88.04541346,6.49889585,51.26046418
Watermelon,24.42998931,118,21,51,86.33904774,6.678805092,48.58241822
Watermelon,25.66576039,120,20,45,88.6984228,6.114128685,54.22722466
Watermelon,25.07803672,91,7,52,83.46230461,6.405054243,56.39962921
Watermelon,24.88910524,81,6,55,85.87059083,6.110142735,51.70699144
Watermelon,25.42900869,101,13,54,82.91481799,6.828982708,56.34144589
Watermelon,24.37118217,101,17,55,87.1269128,6.451499764,44.63907691
Watermelon,26.4930645,111,6,53,88.59143088,6.313512999,46.06382209
Watermelon,25.83202912,107,10,49,89.00481725,6.755192025,45.24690619
Watermelon,24.41592661,115,11,46,89.39655519,6.623167177,40.32161859
Watermelon,24.37190239,84,25,52,81.2514818,6.12532356,44.20899581
Watermelon,24.24782473,120,7,47,83.03687902,6.653867608,54.7657624
Watermelon,24.64458469,91,12,46,85.49938185,6.343942518,48.31219031
Watermelon,24.89681131,89,22,52,86.10782926,6.217300786,53.14626213
Watermelon,25.41864024,113,19,46,81.12122989,6.286387658,49.52320689
Watermelon,26.26028739,97,22,50,86.14585891,6.7698938,58.97878791
Watermelon,24.90123934,117,30,50,87.20772913,6.744966312,46.59207341
Watermelon,24.84740848,90,14,52,89.20454622,6.391858432,59.67927244
Watermelon,26.98212846,104,23,47,86.70068316,6.770434148,42.91292205
Watermelon,26.90435747,81,16,45,86.25426228,6.727468157,59.75980023
Watermelon,25.86475496,88,5,47,86.67468041,6.662244646,41.16554802
Watermelon,26.70607759,92,7,45,81.14149505,6.944640222,51.51033554
Watermelon,26.44019475,81,18,50,80.91934337,6.507110986,47.81847573
Watermelon,26.283443,111,5,55,84.42478917,6.520663422,50.78669728
Watermelon,26.84366082,108,23,51,83.85039964,6.106500787,40.228644
Watermelon,26.03967219,113,30,50,83.9862443,6.277484043,43.87712348
Watermelon,24.92994759,83,10,53,85.00802358,6.195142279,48.75859458
Watermelon,25.50736962,101,11,51,84.24340241,6.792035575,44.2068997
Watermelon,25.4438391,114,21,55,87.9392312,6.472756256,57.51549686
Watermelon,26.12588914,99,6,45,86.5507939,6.000975617,40.71210074
Watermelon,25.10474753,92,20,55,87.5267616,6.587791262,59.26519444
Watermelon,26.27520631,92,7,48,86.63249555,6.956508826,54.38748495
Watermelon,26.27061608,91,24,55,83.09194521,6.259086583,46.76837499
Watermelon,26.73690828,110,21,54,87.82430156,6.747537642,47.46447019
Watermelon,25.04746944,112,25,51,85.5667282,6.932537231,56.72496677
Watermelon,24.69368934,89,25,54,85.56967628,6.353107393,48.99390828
Watermelon,24.54356968,100,10,53,84.60808277,6.211748957,42.00660251
Watermelon,25.89762315,83,22,54,81.96664832,6.277245254,54.49960057
Watermelon,26.6333118,95,14,50,84.31756844,6.560443519,56.31866159
Watermelon,25.35794749,119,30,49,80.45846265,6.903020221,47.72078245
Watermelon,25.28784623,97,12,47,89.63667876,6.765094964,58.28697664
Watermelon,26.63838589,110,7,45,84.69546874,6.189213927,48.32428609
Watermelon,25.3310446,96,18,50,84.30533791,6.904241707,41.53218699
Watermelon,26.89750174,83,23,55,83.89241484,6.463271076,43.97193745
Watermelon,26.98603693,120,24,47,89.4138489,6.260838965,58.54876687
Muskmelon,27.57826922,115,17,55,94.11878202,6.776533055,28.08253201
Muskmelon,27.82054812,114,27,48,93.03555162,6.528404378,26.32405487
Muskmelon,29.09910406,101,25,52,94.22237826,6.750145572,22.52497327
Muskmelon,28.04943594,118,18,52,90.83130708,6.562832807,20.76223014
Muskmelon,29.91690582,95,26,45,94.55695552,6.117530021,28.16057247
Muskmelon,29.86895762,81,25,49,93.25103208,6.076459669,26.26243014
Muskmelon,29.17220859,117,24,53,92.21405224,6.293486295,21.30290472
Muskmelon,29.24908541,114,30,51,90.06998135,6.069171847,25.93496537
Muskmelon,27.76317235,113,6,52,90.35567642,6.740983646,25.21609113
Muskmelon,28.82629037,108,26,52,94.26765349,6.201797639,26.23838511
Muskmelon,28.52379742,81,30,48,92.09688432,6.041027474,29.86681385
Muskmelon,29.06785065,115,9,52,90.97685539,6.019372459,29.1194739
Muskmelon,29.08417927,83,7,45,90.73891887,6.704104127,25.33014238
Muskmelon,28.47090661,84,21,55,94.79453182,6.494251024,21.08484101
Muskmelon,28.27973674,109,26,45,90.38971208,6.224535449,21.58992507
Muskmelon,28.47212559,95,27,55,91.21322065,6.160414414,20.88620369
Muskmelon,29.68846716,119,5,55,94.30111601,6.168757984,26.83924845
Muskmelon,27.02415146,110,14,51,91.66737633,6.085444691,21.26034986
Muskmelon,29.09588297,82,18,48,94.16748386,6.159050816,26.70581328
Muskmelon,29.69238699,87,14,48,92.58862544,6.606033244,29.1102594
Muskmelon,28.20619412,85,9,53,92.86798698,6.447662945,28.78654515
Muskmelon,29.05248036,100,6,53,93.92217834,6.105909623,23.66620626
Muskmelon,29.57240298,107,12,46,93.61870344,6.559763394,27.56918621
Muskmelon,29.10968327,91,13,47,92.43510994,6.14410903,27.95602304
Muskmelon,28.20480805,102,25,50,92.91440379,6.099662369,20.36001144
Muskmelon,29.11858526,117,25,53,92.12543021,6.413927319,24.52020164
Muskmelon,29.62800691,85,21,52,90.10051615,6.075144116,23.69586761
Muskmelon,29.81196601,104,25,55,90.36881284,6.123802502,22.68766503
Muskmelon,27.72338349,102,24,54,90.93897939,6.698468621,22.81863447
Muskmelon,29.26092798,116,25,50,92.92367701,6.088885814,28.70627683
Muskmelon,29.72791119,100,17,48,94.29753295,6.367800632,26.52364146
Muskmelon,28.91105641,110,25,54,90.78413842,6.425930938,23.44398467
Muskmelon,28.96361426,104,25,51,93.88482153,6.469983276,23.56130173
Muskmelon,28.59052369,107,11,54,91.33617236,6.094016338,29.44008034
Muskmelon,27.33897716,98,26,52,90.69759008,6.150090899,28.69113835
Muskmelon,29.90415889,88,17,52,90.75284363,6.646962425,25.37828397
Muskmelon,27.42711692,87,25,46,90.02696201,6.379690748,21.7508774
Muskmelon,29.55657523,120,8,46,90.70937262,6.732834334,28.36535596
Muskmelon,29.84070774,95,13,46,93.76312893,6.126019932,23.28207838
Muskmelon,28.53545677,108,22,47,91.72742702,6.161123579,25.1290048
Muskmelon,27.11535046,82,13,52,94.86907886,6.442810053,26.51924782
Muskmelon,27.84492803,120,23,55,91.60666594,6.732049075,26.47844429
Muskmelon,29.03157242,110,22,47,91.82172592,6.243673725,24.93861254
Muskmelon,27.82424457,95,23,45,90.56698742,6.266208727,21.19014526
Muskmelon,27.72653142,106,10,49,92.00687531,6.350623739,20.21126747
Muskmelon,28.69708334,99,12,52,94.30759855,6.002927293,22.21807088
Muskmelon,29.73019662,106,20,51,90.97015715,6.342573112,20.49035619
Muskmelon,29.54097171,83,11,53,92.91778307,6.163921248,21.9653077
Muskmelon,28.80311922,117,19,55,91.78336933,6.121745389,25.16359891
Muskmelon,27.29035669,98,26,49,90.53330091,6.130160473,23.49535234
Muskmelon,27.46583649,113,20,48,94.87679041,6.440584681,27.27899847
Muskmelon,29.49401389,101,17,47,94.72981338,6.185053234,26.30820876
Muskmelon,27.79161808,98,7,45,92.51054946,6.157724816,26.85422624
Muskmelon,29.12533739,93,22,48,91.52291141,6.776987974,21.90440445
Muskmelon,27.93114233,95,21,47,93.56161439,6.431970877,20.66127836
Muskmelon,29.45771748,109,12,48,92.12534736,6.708743843,20.76212031
Muskmelon,27.96872279,118,12,47,92.17444796,6.010739645,28.94766949
Muskmelon,29.48882958,100,14,49,91.07574233,6.365956658,26.01909355
Muskmelon,29.47156259,89,9,47,90.77069618,6.668382766,28.75226067
Muskmelon,27.0767265,95,16,46,90.14362622,6.74669542,24.4514648
Muskmelon,27.30008597,95,7,45,90.80015308,6.031665834,25.09484511
Muskmelon,29.82729394,87,6,45,90.79007335,6.40077205,22.84203589
Muskmelon,29.93061247,93,20,50,93.22980899,6.448792689,24.34814338
Muskmelon,29.94349168,84,29,49,93.90741192,6.251420275,20.39020503
Muskmelon,28.03306461,111,5,47,91.47355778,6.274452811,21.17924769
Muskmelon,29.8843055,111,5,52,94.0371147,6.135996372,21.0000988
Muskmelon,27.7058373,111,15,54,92.91185695,6.194090172,22.06207161
Muskmelon,29.78714005,89,11,47,94.65343534,6.327822962,27.8659442
Muskmelon,28.57819995,110,15,48,92.86597437,6.212567211,27.5987178
Muskmelon,29.48069921,95,30,52,90.33698678,6.640470863,26.0365768
Muskmelon,27.51492243,115,12,52,94.96218673,6.685553129,21.01796432
Muskmelon,28.05457761,120,25,50,94.81637388,6.327210469,21.84869328
Muskmelon,29.03167341,102,11,45,93.12603235,6.35544263,24.15591199
Muskmelon,28.5854649,94,5,55,91.89216849,6.085682344,26.88372572
Muskmelon,27.08808014,84,18,46,93.42402083,6.781050373,25.32159689
Muskmelon,27.99611732,107,22,54,90.84660317,6.630301421,21.61893763
Muskmelon,27.87317436,80,18,52,91.14849627,6.484799661,24.05207925
Muskmelon,28.96586565,86,18,45,90.71832938,6.566759102,22.25838137
Muskmelon,28.87726019,113,28,48,92.48839665,6.170520518,24.44267592
Muskmelon,29.17052093,115,18,53,94.19790371,6.012480351,22.06994464
Muskmelon,29.34033587,82,20,54,90.01506395,6.541150335,21.44532907
Muskmelon,29.07265321,98,22,47,91.91533173,6.341400922,28.83568362
Muskmelon,28.68275966,117,25,54,92.50969311,6.150686364,29.11187663
Muskmelon,28.92705913,83,15,49,91.39356832,6.438008153,23.20076686
Muskmelon,27.99901833,120,16,51,91.64193051,6.547041903,23.28618248
Muskmelon,27.59350075,111,5,50,91.79742953,6.399891457,24.84266123
Muskmelon,29.87331077,85,21,47,90.60932469,6.186770318,24.69720481
Muskmelon,28.55852465,90,23,54,90.45773041,6.159020864,27.26588346
Muskmelon,29.19378695,99,29,55,91.46241065,6.660954816,26.48240255
Muskmelon,27.98780984,102,11,47,92.78226196,6.504906979,27.14509034
Muskmelon,28.05380704,80,18,51,91.81758779,6.706053225,20.76582087
Muskmelon,27.3506296,87,21,52,94.2911951,6.067665498,27.21244021
Muskmelon,29.34081108,114,8,52,94.5513539,6.419083092,28.22908103
Muskmelon,28.61475136,99,6,46,94.22253035,6.39637861,28.98574189
Muskmelon,27.04863538,89,25,50,91.34685096,6.375923383,25.08146686
Muskmelon,29.5275305,96,13,55,94.57459443,6.700337732,21.13545688
Muskmelon,28.50416396,82,26,47,93.46806467,6.565312653,24.20007242
Muskmelon,28.89578588,106,21,52,94.78993038,6.286515359,23.0362503
Muskmelon,27.04927452,90,15,52,91.3821731,6.448061578,23.65747461
Muskmelon,28.96017885,106,16,54,91.69532178,6.585872508,24.7458198
Apple,22.75088787,24,128,196,90.69489172,5.521466996,110.4317855
Apple,23.8494014,7,144,197,94.34814995,6.133220586,114.0512495
Apple,22.60800988,14,128,205,94.58900601,6.226289556,116.0396587
Apple,21.18667419,8,120,201,91.13435689,6.321152192,122.233323
Apple,23.41044706,20,129,201,91.69913296,5.587905967,116.0777931
Apple,22.86006627,32,137,204,93.12859895,5.824151693,117.7296726
Apple,22.48403042,27,139,205,93.40819246,5.772179946,105.5473627
Apple,22.02775403,0,123,205,92.96129462,5.790993052,121.1349176
Apple,21.91191314,22,144,196,91.68748063,6.499226821,117.0761277
Apple,23.71059131,1,124,199,93.27392415,5.658473817,112.6676589
Apple,21.37784654,30,122,197,92.72043743,5.573241391,106.1417017
Apple,22.84852833,29,121,196,94.32130209,6.079497202,123.5977843
Apple,23.1094265,13,126,204,92.79630809,6.383180271,108.183792
Apple,23.25230817,9,139,199,94.54128292,5.867420996,105.3558408
Apple,23.67287749,0,133,200,90.4935574,5.708418722,104.2298028
Apple,23.76881552,30,143,199,90.59810302,5.7983508,102.2648546
Apple,23.34386401,36,140,198,91.47684705,6.28188384,104.4267991
Apple,22.63946441,37,137,199,90.18451645,5.697945522,108.3405879
Apple,22.45696744,33,121,203,94.76285385,5.605934087,114.8407725
Apple,22.96388477,7,144,195,93.58065995,5.85648105,104.6472986
Apple,21.07273439,35,128,205,93.56585985,6.041053829,107.8737015
Apple,22.44075021,29,128,198,92.70785115,5.685062404,121.4977331
Apple,22.71271308,2,143,196,90.45261746,5.669489065,109.8852597
Apple,21.70416965,34,140,198,93.44006288,5.751707342,115.1781396
Apple,22.43324518,29,144,204,92.48667725,5.800448951,119.1025189
Apple,21.25941052,32,141,203,92.84416234,5.821347769,109.0658471
Apple,22.9215706,13,144,197,94.89613443,6.28022267,105.6941544
Apple,22.81212536,25,143,198,91.51861705,6.027314401,107.855225
Apple,21.12152071,9,137,200,90.6878768,5.636687393,102.8017203
Apple,21.11478672,6,144,198,90.31528693,5.559363609,104.5086618
Apple,23.59997268,37,126,196,90.97597665,5.596449493,107.1728191
Apple,23.12652652,2,120,203,94.71203306,5.893492999,108.6211833
Apple,22.98458907,11,143,197,93.3204487,5.875718516,122.1952483
Apple,22.12659387,10,141,201,90.97818277,6.386021424,104.5412275
Apple,22.53779727,24,142,202,91.48135786,5.710819862,101.8474768
Apple,22.49095104,23,138,195,91.70292746,5.795985716,124.3915101
Apple,22.35548159,18,125,204,94.47811755,6.046673619,116.7366261
Apple,22.20700989,13,121,196,93.50574163,6.443382913,120.1593771
Apple,22.44516988,26,122,202,94.73763514,5.617227184,107.1843273
Apple,22.76643029,28,123,202,92.12438519,6.442289294,120.4359949
Apple,22.19109412,26,121,201,90.02575116,6.162034371,112.3126628
Apple,23.6119202,21,137,196,91.70293849,5.812781806,123.5900822
Apple,23.86087054,21,135,198,94.92048112,5.765015126,105.0241329
Apple,21.42177231,5,144,205,92.62665309,6.184922574,102.8045658
Apple,22.36629253,2,123,205,90.78572467,5.739652177,124.9831618
Apple,23.99686172,15,133,199,91.61001707,5.824778636,117.6102915
Apple,21.80129837,31,130,198,92.73446667,5.554823557,120.0586671
Apple,23.80436344,25,143,200,92.80441624,6.024248787,100.6192543
Apple,23.71475278,16,143,204,91.53331177,5.631333387,121.8961665
Apple,23.34467359,19,122,202,90.37981478,5.811975094,112.8954016
Apple,22.31253665,10,125,196,90.03577124,5.730557448,113.0688155
Apple,23.50201428,20,139,202,92.21083961,5.66999105,107.9868949
Apple,23.46260321,28,123,198,91.45665004,5.682751473,111.7763395
Apple,23.06204373,28,136,200,92.39544055,6.245858905,114.7399101
Apple,22.47420512,2,131,199,91.22759742,6.017370134,124.2179699
Apple,22.69780133,2,140,197,92.82223419,5.53456749,105.0508234
Apple,23.66682067,27,138,201,93.90191078,5.952367662,105.4004751
Apple,22.50050273,30,127,204,92.45878335,6.126436584,100.9343903
Apple,23.83053666,32,145,203,90.84422164,6.406818518,109.5966791
Apple,23.64142354,29,139,205,93.74461474,6.155939453,116.6912176
Apple,21.41363812,26,126,195,92.99124545,5.878568981,118.3979065
Apple,22.85267372,40,136,202,94.5764581,5.935336308,117.5314026
Apple,22.98208095,6,124,200,93.84505029,5.971332179,109.5852253
Apple,21.19909519,35,138,200,90.80819418,5.67130617,103.6838922
Apple,23.87192332,17,136,196,90.49939035,5.882155988,103.0548094
Apple,21.0365275,33,134,205,94.33919546,6.08551916,114.7412734
Apple,22.61711614,16,143,197,93.51978375,5.90402645,116.9256766
